Date,USD Price
19/09/2019,10250.5
18/09/2019,10164.7
17/09/2019,10195.7
16/09/2019,10255.5
15/09/2019,10311.5
14/09/2019,10337.3
13/09/2019,10342.1
12/09/2019,10415.1
11/09/2019,10162.5
10/09/2019,10105.4
09/09/2019,10309
08/09/2019,10402.8
07/09/2019,10461.1
06/09/2019,10309.3
05/09/2019,10566.9
04/09/2019,10568.2
03/09/2019,10612.3
02/09/2019,10348.8
01/09/2019,9729.3
31/08/2019,9594.4
30/08/2019,9585.4
29/08/2019,9491
28/08/2019,9729.4
27/08/2019,10184.8
26/08/2019,10371.8
25/08/2019,10136.3
24/08/2019,10131
23/08/2019,10388.7
22/08/2019,10105
21/08/2019,10141.5
20/08/2019,10752.6
19/08/2019,10910.7
18/08/2019,10312.7
17/08/2019,10218.1
16/08/2019,10335.6
15/08/2019,10303.4
14/08/2019,10049.4
13/08/2019,10892.9
12/08/2019,11394.2
11/08/2019,11517.2
10/08/2019,11314.5
09/08/2019,12089.8
08/08/2019,12191.6
07/08/2019,12013.9
06/08/2019,11480.9
05/08/2019,11816.8
04/08/2019,10934.6
03/08/2019,10815.7
02/08/2019,10520.1
01/08/2019,10380
31/07/2019,10082
30/07/2019,9580.7
29/07/2019,9580.9
28/07/2019,9727.8
27/07/2019,9492.1
26/07/2019,9831
25/07/2019,9945.3
24/07/2019,9804.3
23/07/2019,9888.7
22/07/2019,10412.5
21/07/2019,10714.4
20/07/2019,10826.7
19/07/2019,10571.5
18/07/2019,10651.4
17/07/2019,9723.2
16/07/2019,9424.8
15/07/2019,10845.9
14/07/2019,10200.1
13/07/2019,11364.9
12/07/2019,11762.1
11/07/2019,11342.3
10/07/2019,12110.6
09/07/2019,12541.5
08/07/2019,12252.6
07/07/2019,11415.9
06/07/2019,11268
05/07/2019,10970.2
04/07/2019,11163.1
03/07/2019,11900.8
02/07/2019,10835.9
01/07/2019,10616.6
30/06/2019,10818.6
29/06/2019,11906.5
28/06/2019,12409.1
27/06/2019,11287.8
26/06/2019,13063.8
25/06/2019,11809.9
24/06/2019,11046.4
23/06/2019,10897.1
22/06/2019,10721.7
21/06/2019,10179.3
20/06/2019,9517
19/06/2019,9255.4
18/06/2019,9080.6
17/06/2019,9318.8
16/06/2019,8962.5
15/06/2019,8812.5
14/06/2019,8656.1
13/06/2019,8219
12/06/2019,8133.1
11/06/2019,7888
10/06/2019,7987.8
09/06/2019,7635
08/06/2019,7901.4
07/06/2019,7985.2
06/06/2019,7784.9
05/06/2019,7779.1
04/06/2019,7685.5
03/06/2019,8124.8
02/06/2019,8728.6
01/06/2019,8545.7
31/05/2019,8558.3
30/05/2019,8271.9
29/05/2019,8647.8
28/05/2019,8716.3
27/05/2019,8760.1
26/05/2019,8630.2
25/05/2019,8027.4
24/05/2019,7970.1
23/05/2019,7852.1
22/05/2019,7635.7
21/05/2019,7930.3
20/05/2019,7965.3
19/05/2019,8157.2
18/05/2019,7262.6
17/05/2019,7359.5
16/05/2019,7871.8
15/05/2019,8164.6
14/05/2019,7994.6
13/05/2019,7806
12/05/2019,6984.8
11/05/2019,7190.3
10/05/2019,6386
09/05/2019,6191.5
08/05/2019,5990.3
07/05/2019,5849.5
06/05/2019,5745.1
05/05/2019,5774.9
04/05/2019,5830.9
03/05/2019,5766.8
02/05/2019,5493.8
01/05/2019,5384.2
30/04/2019,5320.8
29/04/2019,5235
28/04/2019,5302.3
27/04/2019,5265.9
26/04/2019,5298.3
25/04/2019,5209.1
24/04/2019,5415.6
23/04/2019,5511.6
22/04/2019,5346.7
21/04/2019,5243.5
20/04/2019,5290.2
19/04/2019,5241
18/04/2019,5264.7
17/04/2019,5208.3
16/04/2019,5180.9
15/04/2019,5032.3
14/04/2019,5134.8
13/04/2019,5051.8
12/04/2019,5054.2
11/04/2019,5022.6
10/04/2019,5307.8
09/04/2019,5158.4
08/04/2019,5245.2
07/04/2019,5173.6
06/04/2019,5046.2
05/04/2019,5010.2
04/04/2019,4902.4
03/04/2019,4968.7
02/04/2019,4859.3
01/04/2019,4145.1
31/03/2019,4102.3
30/03/2019,4111.8
29/03/2019,4102.2
28/03/2019,4025.6
27/03/2019,4041.7
26/03/2019,3942.8
25/03/2019,3937
24/03/2019,3994.7
23/03/2019,4002.5
22/03/2019,3990.4
21/03/2019,3982.2
20/03/2019,4041.2
19/03/2019,4017
18/03/2019,3990.2
17/03/2019,3981.5
16/03/2019,4006.4
15/03/2019,3924.3
14/03/2019,3879
13/03/2019,3865.1
12/03/2019,3886
11/03/2019,3870.3
10/03/2019,3915.2
09/03/2019,3944.3
08/03/2019,3865.9
07/03/2019,3875.1
06/03/2019,3863
05/03/2019,3857.2
04/03/2019,3715.9
03/03/2019,3809.5
02/03/2019,3823.1
01/03/2019,3821.9
28/02/2019,3816.6
27/02/2019,3814.6
26/02/2019,3810.3
25/02/2019,3833.7
24/02/2019,3755.2
23/02/2019,4120.4
22/02/2019,3965.2
21/02/2019,3936.6
20/02/2019,3972.4
19/02/2019,3914.3
18/02/2019,3896
17/02/2019,3664.2
16/02/2019,3616.8
15/02/2019,3604.7
14/02/2019,3592.6
13/02/2019,3611.5
12/02/2019,3632
11/02/2019,3631.8
10/02/2019,3679
09/02/2019,3661.4
08/02/2019,3661.7
07/02/2019,3397.7
06/02/2019,3404.3
05/02/2019,3468.4
04/02/2019,3462.8
03/02/2019,3459.1
02/02/2019,3502.5
01/02/2019,3467.9
31/01/2019,3437.2
30/01/2019,3460
29/01/2019,3414.8
28/01/2019,3442.8
27/01/2019,3555.6
26/01/2019,3570.9
25/01/2019,3572
24/01/2019,3574.3
23/01/2019,3561.5
22/01/2019,3580.1
21/01/2019,3536.7
20/01/2019,3542.3
19/01/2019,3677.8
18/01/2019,3605.6
17/01/2019,3626.4
16/01/2019,3588
15/01/2019,3571.3
14/01/2019,3638.1
13/01/2019,3490.2
12/01/2019,3597.2
11/01/2019,3616.5
10/01/2019,3603.7
09/01/2019,3978
08/01/2019,3971
07/01/2019,3985.9
06/01/2019,4004.1
05/01/2019,3785.4
04/01/2019,3802.7
03/01/2019,3780.1
02/01/2019,3873.8
01/01/2019,3809.4
31/12/2018,3709.4
30/12/2018,3815
29/12/2018,3706.8
28/12/2018,3861.6
27/12/2018,3586.9
26/12/2018,3793.7
25/12/2018,3762.5
24/12/2018,4026.1
23/12/2018,3944.4
22/12/2018,3964.4
21/12/2018,3850.9
20/12/2018,4076
19/12/2018,3687.1
18/12/2018,3668
17/12/2018,3526.1
16/12/2018,3247.9
15/12/2018,3228.7
14/12/2018,3247.8
13/12/2018,3315.3
12/12/2018,3466.1
11/12/2018,3407.7
10/12/2018,3460.5
09/12/2018,3567.5
08/12/2018,3430.4
07/12/2018,3422.2
06/12/2018,3508.6
05/12/2018,3771.6
04/12/2018,3958.5
03/12/2018,3897.8
02/12/2018,4160.4
01/12/2018,4196.2
30/11/2018,4039.7
29/11/2018,4296.5
28/11/2018,4265.4
27/11/2018,3866.5
26/11/2018,3837
25/11/2018,4062.2
24/11/2018,3920.4
23/11/2018,4398
22/11/2018,4356
21/11/2018,4638.7
20/11/2018,4524.6
19/11/2018,4883.8
18/11/2018,5658.3
17/11/2018,5621.8
16/11/2018,5636.2
15/11/2018,5718.9
14/11/2018,5842.4
13/11/2018,6429.2
12/11/2018,6435
11/11/2018,6446.1
10/11/2018,6427.1
09/11/2018,6412
08/11/2018,6474
07/11/2018,6565.3
06/11/2018,6502.8
05/11/2018,6459.7
04/11/2018,6478.2
03/11/2018,6386.2
02/11/2018,6424.7
01/11/2018,6400.5
31/10/2018,6365.9
30/10/2018,6325.7
29/10/2018,6335
28/10/2018,6486.1
27/10/2018,6494.2
26/10/2018,6510
25/10/2018,6507
24/10/2018,6530.7
23/10/2018,6528.7
22/10/2018,6555.8
21/10/2018,6583
20/10/2018,6572.2
19/10/2018,6512
18/10/2018,6574.1
17/10/2018,6686.6
16/10/2018,6705.3
15/10/2018,6699.8
14/10/2018,6326.8
13/10/2018,6321.7
12/10/2018,6291.3
11/10/2018,6239.1
10/10/2018,6618
09/10/2018,6650.8
08/10/2018,6669.6
07/10/2018,6611
06/10/2018,6596.3
05/10/2018,6639.1
04/10/2018,6584.2
03/10/2018,6507.8
02/10/2018,6549.9
01/10/2018,6608.2
30/09/2018,6635.2
29/09/2018,6603.9
28/09/2018,6636
27/09/2018,6689.2
26/09/2018,6468.1
25/09/2018,6445.1
24/09/2018,6584.1
23/09/2018,6704.1
22/09/2018,6729.6
21/09/2018,6766.7
20/09/2018,6489.2
19/09/2018,6390.4
18/09/2018,6342
17/09/2018,6251.9
16/09/2018,6500.2
15/09/2018,6519
14/09/2018,6483.7
13/09/2018,6482.9
12/09/2018,6338
11/09/2018,6293.9
10/09/2018,6321
09/09/2018,6238.5
08/09/2018,6184.3
07/09/2018,6390.9
06/09/2018,6514
05/09/2018,6706.8
04/09/2018,7377.5
03/09/2018,7264.2
02/09/2018,7293.9
01/09/2018,7189.6
31/08/2018,7033.8
30/08/2018,6993.7
29/08/2018,7029.1
28/08/2018,7074.6
27/08/2018,6897.6
26/08/2018,6712.7
25/08/2018,6734.8
24/08/2018,6680.4
23/08/2018,6521.2
22/08/2018,6359.6
21/08/2018,6482.2
20/08/2018,6268.1
19/08/2018,6481.5
18/08/2018,6379.1
17/08/2018,6581.7
16/08/2018,6306.7
15/08/2018,6256.9
14/08/2018,6190.2
13/08/2018,6255.3
12/08/2018,6313
11/08/2018,6231.6
10/08/2018,6152.3
09/08/2018,6538.8
08/08/2018,6283.6
07/08/2018,6724.9
06/08/2018,6943.6
05/08/2018,7027.1
04/08/2018,7014.3
03/08/2018,7419
02/08/2018,7535.6
01/08/2018,7606.4
31/07/2018,7729.4
30/07/2018,8177.1
29/07/2018,8215.6
28/07/2018,8234.1
27/07/2018,8187.4
26/07/2018,7937
25/07/2018,8173.7
24/07/2018,8407
23/07/2018,7723
22/07/2018,7412.3
21/07/2018,7408.7
20/07/2018,7339.4
19/07/2018,7477.5
18/07/2018,7383.6
17/07/2018,7322
16/07/2018,6729.9
15/07/2018,6362.9
14/07/2018,6254.8
13/07/2018,6230.2
12/07/2018,6250.6
11/07/2018,6389.1
10/07/2018,6307.2
09/07/2018,6667.1
08/07/2018,6714.8
07/07/2018,6765.5
06/07/2018,6617.7
05/07/2018,6546.5
04/07/2018,6598.4
03/07/2018,6513.5
02/07/2018,6619.5
01/07/2018,6366.8
30/06/2018,6398.9
29/06/2018,6213.3
28/06/2018,5883.5
27/06/2018,6154.9
26/06/2018,6082.1
25/06/2018,6256.6
24/06/2018,6154.6
23/06/2018,6167.3
22/06/2018,6055.7
21/06/2018,6728
20/06/2018,6765.4
19/06/2018,6752.4
18/06/2018,6719.8
17/06/2018,6460.3
16/06/2018,6505.8
15/06/2018,6410.3
14/06/2018,6647.1
13/06/2018,6312.3
12/06/2018,6558.2
11/06/2018,6885.9
10/06/2018,6775.1
09/06/2018,7515.8
08/06/2018,7622.1
07/06/2018,7697.8
06/06/2018,7661
05/06/2018,7631.5
04/06/2018,7504.3
03/06/2018,7729.3
02/06/2018,7646.6
01/06/2018,7530.8
31/05/2018,7502.6
30/05/2018,7400.1
29/05/2018,7467.7
28/05/2018,7119.3
27/05/2018,7366.7
26/05/2018,7361.3
25/05/2018,7477.7
24/05/2018,7592.9
23/05/2018,7512.3
22/05/2018,8006
21/05/2018,8403.3
20/05/2018,8529
19/05/2018,8245.1
18/05/2018,8245.7
17/05/2018,8063
16/05/2018,8344.4
15/05/2018,8477
14/05/2018,8674.1
13/05/2018,8693.5
12/05/2018,8459.5
11/05/2018,8408.3
10/05/2018,9025.7
09/05/2018,9319.1
08/05/2018,9196.4
07/05/2018,9431.6
06/05/2018,9656.4
05/05/2018,9853.5
04/05/2018,9708.6
03/05/2018,9749.7
02/05/2018,9243.2
01/05/2018,9074.9
30/04/2018,9245.1
29/04/2018,9415.1
28/04/2018,9352.4
27/04/2018,8940.9
26/04/2018,9287
25/04/2018,8873.1
24/04/2018,9645.3
23/04/2018,8952.8
22/04/2018,8806.7
21/04/2018,8923.1
20/04/2018,8867
19/04/2018,8290.8
18/04/2018,8178.4
17/04/2018,7908.6
16/04/2018,8070
15/04/2018,8363.6
14/04/2018,8004.4
13/04/2018,7887.4
12/04/2018,7926.6
11/04/2018,6962.1
10/04/2018,6854.8
09/04/2018,6781.9
08/04/2018,7030.5
07/04/2018,6905.7
06/04/2018,6624.3
05/04/2018,6782
04/04/2018,6808.9
03/04/2018,7424.2
02/04/2018,7068.4
01/04/2018,6825.2
31/03/2018,6938.2
30/03/2018,6853.7
29/03/2018,7129.2
28/03/2018,7954.9
27/03/2018,7801.7
26/03/2018,8143.5
25/03/2018,8473.2
24/03/2018,8547.4
23/03/2018,8916.8
22/03/2018,8726.2
21/03/2018,8905.9
20/03/2018,8912.6
19/03/2018,8616.8
18/03/2018,8201.2
17/03/2018,7874.9
16/03/2018,8289.2
15/03/2018,8264.4
14/03/2018,8210.6
13/03/2018,9154.9
12/03/2018,9137.4
11/03/2018,9529.6
10/03/2018,8762
09/03/2018,9217
08/03/2018,9300
07/03/2018,9902.9
06/03/2018,10675.1
05/03/2018,11330.6
04/03/2018,11416.5
03/03/2018,11402.3
02/03/2018,10827.7
01/03/2018,10904.5
28/02/2018,10333.9
27/02/2018,10594.4
26/02/2018,10285.1
25/02/2018,9585.2
24/02/2018,9704.3
23/02/2018,10170.4
22/02/2018,9841.7
21/02/2018,10473
20/02/2018,11238.7
19/02/2018,11169.4
18/02/2018,10398.8
17/02/2018,11073.5
16/02/2018,10178.7
15/02/2018,10037.3
14/02/2018,9476.3
13/02/2018,8539.2
12/02/2018,8903.5
11/02/2018,8081.9
10/02/2018,8559.6
09/02/2018,8699.8
08/02/2018,8164.2
07/02/2018,7594.7
06/02/2018,7701.2
05/02/2018,6938.5
04/02/2018,8222.2
03/02/2018,9241.1
02/02/2018,8893.2
01/02/2018,9181.1
31/01/2018,10265.4
30/01/2018,10166
29/01/2018,11244.8
28/01/2018,11795.1
27/01/2018,11467.5
26/01/2018,11118.1
25/01/2018,11203
24/01/2018,11452.3
23/01/2018,10903.2
22/01/2018,10864.8
21/01/2018,11594.9
20/01/2018,12858.9
19/01/2018,11580.2
18/01/2018,11245.4
17/01/2018,11192.3
16/01/2018,11362
15/01/2018,13697.5
14/01/2018,13695.2
13/01/2018,14292.2
12/01/2018,13886.7
11/01/2018,13535.4
10/01/2018,15043
09/01/2018,14778.5
08/01/2018,14976.2
07/01/2018,16228.2
06/01/2018,17172.3
05/01/2018,16954.8
04/01/2018,15180.1
03/01/2018,15156.6
02/01/2018,14754.1
01/01/2018,13444.9
31/12/2017,13850.4
30/12/2017,12531.5
29/12/2017,14392.6
28/12/2017,14398.7
27/12/2017,15416.6
26/12/2017,15756.6
25/12/2017,13833.5
24/12/2017,13790
23/12/2017,14396.5
22/12/2017,13665
21/12/2017,15632.1
20/12/2017,16462
19/12/2017,17523.7
18/12/2017,18972.3
17/12/2017,19065.7
16/12/2017,19345.5
15/12/2017,17604.8
14/12/2017,16467.9
13/12/2017,16286.8
12/12/2017,17083.9
11/12/2017,16732.5
10/12/2017,15059.6
09/12/2017,14843.4
08/12/2017,16047.6
07/12/2017,16850.3
06/12/2017,13749.6
05/12/2017,11667.1
04/12/2017,11623.9
03/12/2017,11246.2
02/12/2017,10912.7
01/12/2017,10861.5
30/11/2017,9946.8
29/11/2017,9837.9
28/11/2017,9906
27/11/2017,9733.2
26/11/2017,9318.4
25/11/2017,8754.7
24/11/2017,8200.8
23/11/2017,8013.4
22/11/2017,8234.5
21/11/2017,8100
20/11/2017,8244.7
19/11/2017,8042.6
18/11/2017,7780.9
17/11/2017,7700
16/11/2017,7853.7
15/11/2017,7283.2
14/11/2017,6597.1
13/11/2017,6522.5
12/11/2017,5878.1
11/11/2017,6339.9
10/11/2017,6565.8
09/11/2017,7129.6
08/11/2017,7444.4
07/11/2017,7102.8
06/11/2017,6959.2
05/11/2017,7389.5
04/11/2017,7363.8
03/11/2017,7152.1
02/11/2017,7024.8
01/11/2017,6737.8
31/10/2017,6451.2
30/10/2017,6124.3
29/10/2017,6147.5
28/10/2017,5726.6
27/10/2017,5764.6
26/10/2017,5887.6
25/10/2017,5734
24/10/2017,5513.1
23/10/2017,5903.6
22/10/2017,5982.9
21/10/2017,6006.6
20/10/2017,5993.1
19/10/2017,5698.6
18/10/2017,5575.8
17/10/2017,5598.6
16/10/2017,5759.3
15/10/2017,5688.1
14/10/2017,5824.7
13/10/2017,5637.3
12/10/2017,5432.6
11/10/2017,4824.2
10/10/2017,4763.4
09/10/2017,4777.5
08/10/2017,4611.7
07/10/2017,4435.8
06/10/2017,4371.9
05/10/2017,4321.4
04/10/2017,4218.7
03/10/2017,4314.2
02/10/2017,4401.3
01/10/2017,4403.1
30/09/2017,4360.6
29/09/2017,4172.8
28/09/2017,4195.6
27/09/2017,4212.2
26/09/2017,3892.7
25/09/2017,3932.8
24/09/2017,3667.5
23/09/2017,3788
22/09/2017,3600.8
21/09/2017,3617.3
20/09/2017,3882.2
19/09/2017,3908
18/09/2017,4100.3
17/09/2017,3689.6
16/09/2017,3698.9
15/09/2017,3713.8
14/09/2017,3243.1
13/09/2017,3870.3
12/09/2017,4158.9
11/09/2017,4217.9
10/09/2017,4245.9
09/09/2017,4335.1
08/09/2017,4326.5
07/09/2017,4635.6
06/09/2017,4618.7
05/09/2017,4409.1
04/09/2017,4267.5
03/09/2017,4612.9
02/09/2017,4573.8
01/09/2017,4921.9
31/08/2017,4735.1
30/08/2017,4583
29/08/2017,4597.3
28/08/2017,4390.3
27/08/2017,4345.8
26/08/2017,4352.3
25/08/2017,4364.4
24/08/2017,4318.4
23/08/2017,4141.1
22/08/2017,4089.7
21/08/2017,4005.1
20/08/2017,4066.6
19/08/2017,4150.5
18/08/2017,4105.4
17/08/2017,4278.9
16/08/2017,4387.4
15/08/2017,4161.7
14/08/2017,4327.9
13/08/2017,4062.6
12/08/2017,3871.6
11/08/2017,3654.4
10/08/2017,3425.7
09/08/2017,3348.8
08/08/2017,3429.4
07/08/2017,3401.9
06/08/2017,3232
05/08/2017,3262.8
04/08/2017,2878.5
03/08/2017,2810
02/08/2017,2720.5
01/08/2017,2747
31/07/2017,2883.3
30/07/2017,2766.5
29/07/2017,2733.5
28/07/2017,2806.8
27/07/2017,2691.9
26/07/2017,2559.2
25/07/2017,2582.6
24/07/2017,2763.4
23/07/2017,2756.6
22/07/2017,2836.5
21/07/2017,2675.1
20/07/2017,2866
19/07/2017,2282.6
18/07/2017,2320.2
17/07/2017,2233.4
16/07/2017,1914.1
15/07/2017,1975.1
14/07/2017,2234.2
13/07/2017,2362.4
12/07/2017,2403.1
11/07/2017,2324.3
10/07/2017,2344
09/07/2017,2511.4
08/07/2017,2564.9
07/07/2017,2513.9
06/07/2017,2614.2
05/07/2017,2627.9
04/07/2017,2617.3
03/07/2017,2572.5
02/07/2017,2536.5
01/07/2017,2424.6
30/06/2017,2480.6
29/06/2017,2558.4
28/06/2017,2577.7
27/06/2017,2583.8
26/06/2017,2446.1
25/06/2017,2541.6
24/06/2017,2590.1
23/06/2017,2710.4
22/06/2017,2722.8
21/06/2017,2677.6
20/06/2017,2754.4
19/06/2017,2616.8
18/06/2017,2539.6
17/06/2017,2655.1
16/06/2017,2508.6
15/06/2017,2442.5
14/06/2017,2467.3
13/06/2017,2713
12/06/2017,2656.8
11/06/2017,2973.4
10/06/2017,2900.3
09/06/2017,2811.4
08/06/2017,2798.8
07/06/2017,2691.5
06/06/2017,2870.5
05/06/2017,2705
04/06/2017,2524.1
03/06/2017,2545.4
02/06/2017,2492.6
01/06/2017,2412.6
31/05/2017,2303.3
30/05/2017,2192.6
29/05/2017,2278.2
28/05/2017,2189
27/05/2017,2052.4
26/05/2017,2244.9
25/05/2017,2307.2
24/05/2017,2445.3
23/05/2017,2272.6
22/05/2017,2124.4
21/05/2017,2044.2
20/05/2017,2040.2
19/05/2017,1962
18/05/2017,1881
17/05/2017,1801.3
16/05/2017,1729.3
15/05/2017,1708.9
14/05/2017,1772.6
13/05/2017,1763.7
12/05/2017,1686.4
11/05/2017,1819.3
10/05/2017,1752.3
09/05/2017,1697.5
08/05/2017,1664.5
07/05/2017,1554.4
06/05/2017,1545.3
05/05/2017,1507.8
04/05/2017,1516.8
03/05/2017,1485.6
02/05/2017,1445.9
01/05/2017,1415.8
30/04/2017,1351.9
29/04/2017,1336.3
28/04/2017,1329.6
27/04/2017,1332.9
26/04/2017,1286.6
25/04/2017,1264.3
24/04/2017,1248.2
23/04/2017,1249.1
22/04/2017,1240.9
21/04/2017,1249.6
20/04/2017,1238.1
19/04/2017,1215.2
18/04/2017,1206.1
17/04/2017,1194
16/04/2017,1176.8
15/04/2017,1177
14/04/2017,1177.3
13/04/2017,1176.2
12/04/2017,1212.5
11/04/2017,1220.7
10/04/2017,1206.7
09/04/2017,1204.3
08/04/2017,1180.8
07/04/2017,1190.5
06/04/2017,1188.7
05/04/2017,1129.9
04/04/2017,1141.8
03/04/2017,1147.6
02/04/2017,1097.4
01/04/2017,1086.1
31/03/2017,1079.1
30/03/2017,1037.9
29/03/2017,1041.9
28/03/2017,1044.4
27/03/2017,1045.1
26/03/2017,969.4
25/03/2017,966.3
24/03/2017,939.7
23/03/2017,1035
22/03/2017,1044.7
21/03/2017,1121.3
20/03/2017,1047.5
19/03/2017,1022.6
18/03/2017,971.4
17/03/2017,1071.7
16/03/2017,1172.9
15/03/2017,1253.4
14/03/2017,1243.1
13/03/2017,1238.2
12/03/2017,1225.1
11/03/2017,1179.2
10/03/2017,1112.4
09/03/2017,1191.3
08/03/2017,1147
07/03/2017,1232.7
06/03/2017,1277
05/03/2017,1271.2
04/03/2017,1264.3
03/03/2017,1283.3
02/03/2017,1255.5
01/03/2017,1222.7
28/02/2017,1189.3
27/02/2017,1188.8
26/02/2017,1171.6
25/02/2017,1149.1
24/02/2017,1176.5
23/02/2017,1171.9
22/02/2017,1120.5
21/02/2017,1119
20/02/2017,1077.6
19/02/2017,1048.9
18/02/2017,1052.3
17/02/2017,1049.4
16/02/2017,1031.9
15/02/2017,1008.2
14/02/2017,1008.3
13/02/2017,995.4
12/02/2017,996.5
11/02/2017,1008.3
10/02/2017,997.6
09/02/2017,979
08/02/2017,1055.5
07/02/2017,1049.6
06/02/2017,1024.7
05/02/2017,1016.1
04/02/2017,1031.8
03/02/2017,1013
02/02/2017,1004
01/02/2017,982.4
31/01/2017,965.5
30/01/2017,920.7
29/01/2017,914.5
28/01/2017,918.5
27/01/2017,918
26/01/2017,915.6
25/01/2017,894.4
24/01/2017,893.8
23/01/2017,921.5
22/01/2017,918.8
21/01/2017,919.8
20/01/2017,892.9
19/01/2017,895.2
18/01/2017,872
17/01/2017,899.7
16/01/2017,827.3
15/01/2017,821.2
14/01/2017,819.6
13/01/2017,824.8
12/01/2017,810.1
11/01/2017,785.4
10/01/2017,904.4
09/01/2017,899.8
08/01/2017,900.9
07/01/2017,888.9
06/01/2017,886.2
05/01/2017,989.3
04/01/2017,1135.4
03/01/2017,1033.3
02/01/2017,1017
01/01/2017,995.4
31/12/2016,963.4
30/12/2016,959
29/12/2016,971.1
28/12/2016,972.2
27/12/2016,925.8
26/12/2016,898.4
25/12/2016,891.1
24/12/2016,891.1
23/12/2016,917.2
22/12/2016,860.2
21/12/2016,829.2
20/12/2016,799.1
19/12/2016,789.8
18/12/2016,789
17/12/2016,787.2
16/12/2016,782
15/12/2016,775.2
14/12/2016,776.5
13/12/2016,778.7
12/12/2016,778.5
11/12/2016,767.9
10/12/2016,774
09/12/2016,770.5
08/12/2016,768.5
07/12/2016,765.6
06/12/2016,758.2
05/12/2016,754.3
04/12/2016,766.4
03/12/2016,764.2
02/12/2016,770.9
01/12/2016,752.6
30/11/2016,742.5
29/11/2016,732.6
28/11/2016,733.3
27/11/2016,729.4
26/11/2016,734.1
25/11/2016,740.4
24/11/2016,735.3
23/11/2016,741.1
22/11/2016,749.3
21/11/2016,736.2
20/11/2016,728.5
19/11/2016,747.9
18/11/2016,747
17/11/2016,737.5
16/11/2016,740.3
15/11/2016,711.1
14/11/2016,704.6
13/11/2016,702
12/11/2016,704.3
11/11/2016,715
10/11/2016,714.6
09/11/2016,721.4
08/11/2016,710.9
07/11/2016,705.4
06/11/2016,709.9
05/11/2016,702.1
04/11/2016,702.1
03/11/2016,684.9
02/11/2016,733.5
01/11/2016,726.8
31/10/2016,698.7
30/10/2016,697.3
29/10/2016,715
28/10/2016,686.2
27/10/2016,682.3
26/10/2016,674.7
25/10/2016,651
24/10/2016,650.5
23/10/2016,653
22/10/2016,655.5
21/10/2016,630.5
20/10/2016,628.3
19/10/2016,629.1
18/10/2016,635.3
17/10/2016,637.4
16/10/2016,640.1
15/10/2016,637
14/10/2016,637.9
13/10/2016,635.6
12/10/2016,636
11/10/2016,640.5
10/10/2016,617.3
09/10/2016,615.8
08/10/2016,617.7
07/10/2016,616
06/10/2016,611
05/10/2016,611.8
04/10/2016,609
03/10/2016,611.6
02/10/2016,610.7
01/10/2016,613.4
30/09/2016,608.1
29/09/2016,604.7
28/09/2016,604.7
27/09/2016,605.5
26/09/2016,606.5
25/09/2016,601.5
24/09/2016,602.6
23/09/2016,602.9
22/09/2016,595.6
21/09/2016,597.2
20/09/2016,609.2
19/09/2016,609.8
18/09/2016,610.7
17/09/2016,607.1
16/09/2016,607.8
15/09/2016,608.1
14/09/2016,609.5
13/09/2016,608.6
12/09/2016,608
11/09/2016,605.6
10/09/2016,624.5
09/09/2016,623.2
08/09/2016,625.6
07/09/2016,613.2
06/09/2016,610.4
05/09/2016,605.8
04/09/2016,609.5
03/09/2016,598.8
02/09/2016,575.3
01/09/2016,572
31/08/2016,573.9
30/08/2016,577.3
29/08/2016,574.2
28/08/2016,575
27/08/2016,570.3
26/08/2016,579.4
25/08/2016,578
24/08/2016,579.7
23/08/2016,583.6
22/08/2016,587.5
21/08/2016,580.7
20/08/2016,582.6
19/08/2016,574.6
18/08/2016,573.4
17/08/2016,572.3
16/08/2016,580.2
15/08/2016,567
14/08/2016,569.1
13/08/2016,584.6
12/08/2016,587.1
11/08/2016,587.8
10/08/2016,590.9
09/08/2016,585.3
08/08/2016,589.2
07/08/2016,590.8
06/08/2016,586.5
05/08/2016,574.7
04/08/2016,576.2
03/08/2016,566.4
02/08/2016,513.4
01/08/2016,607
31/07/2016,621.9
30/07/2016,654.7
29/07/2016,655.4
28/07/2016,654.1
27/07/2016,654.5
26/07/2016,654.4
25/07/2016,654
24/07/2016,659.3
23/07/2016,655.2
22/07/2016,651.1
21/07/2016,664.6
20/07/2016,664.4
19/07/2016,671.1
18/07/2016,670.4
17/07/2016,676.3
16/07/2016,660.7
15/07/2016,664.2
14/07/2016,657.3
13/07/2016,661.2
12/07/2016,670.6
11/07/2016,646.7
10/07/2016,647.1
09/07/2016,651.8
08/07/2016,662.8
07/07/2016,635.3
06/07/2016,672.7
05/07/2016,663.7
04/07/2016,675.2
03/07/2016,661.6
02/07/2016,698.1
01/07/2016,674.6
30/06/2016,670
29/06/2016,636.5
28/06/2016,644.9
27/06/2016,644.7
26/06/2016,625.4
25/06/2016,663.5
24/06/2016,656.9
23/06/2016,620.8
22/06/2016,590.6
21/06/2016,667.4
20/06/2016,734
19/06/2016,761
18/06/2016,753.8
17/06/2016,743.9
16/06/2016,761.2
15/06/2016,690.8
14/06/2016,685.1
13/06/2016,700.1
12/06/2016,666.5
11/06/2016,591.6
10/06/2016,577.9
09/06/2016,574.7
08/06/2016,580.5
07/06/2016,575.6
06/06/2016,583.6
05/06/2016,574.9
04/06/2016,572
03/06/2016,567
02/06/2016,537.1
01/06/2016,537.4
31/05/2016,528.9
30/05/2016,532.3
29/05/2016,516
